Movie_ID,Title,Genre,Release_Year,Duration,Rating,IMDb_Rating,Votes,Director,Country,Language,Budget,Revenue,Date_Added,Age_Rating,Cast,Production_House
NF3765,Inception,Comedy,2005,173,6.8,7.1,1024666,Steven Spielberg,United States,Hindi,232606816.0,669608406.0,2019-03-15,R,"Natalie Portman, Robert Downey Jr., Denzel Washington, Ryan Reynolds",Amazon Studios
NF6211,Venom Let There Be Carnage,Fantasy,1992,77,4.4,3.1,1774071,Kathryn Bigelow,France,Hindi,144851787.0,948912143.0,2021-11-10,PG,,DreamWorks Animation
NF2562,The Godfather,Romance,2007,168,9.2,7.9,1024666,Darren Aronofsky,United States,French,109328192.0,1982455058.0,2019-12-04,NC-17,"Scarlett Johansson, Al Pacino, Pedro Pascal",Focus Features
NF8816,Flee,Sci-Fi,2011,80,6.8,7.3,1225725,Patty Jenkins,Japan,Hindi,,707113690.0,2020-07-26,NR,"Oscar Isaac, Adam Driver, Michael B. Jordan, Viola Davis",Focus Features
NF3936,Hell Or High Water,Animation,2011,137,8.8,7.4,1986330,David Lynch,United Kingdom,Spanish,248262851.0,93637621.0,2019-12-24,NC-17,"Lupita Nyong'o, Jodie Foster, Michael B. Jordan, Denzel Washington",Columbia Pictures
NF2281,The Father,Drama,2018,104,5.1,3.0,1363109,,Germany,Hindi,108368381.0,885763360.0,2019-10-06,R,"Zendaya, Angelina Jolie, Will Smith, Scarlett Johansson",Lionsgate
NF6192,Outer Banks,Animation,2024,137,6.8,8.2,1945861,Wes Anderson,South Korea,Hindi,202943727.0,1232170604.0,2017-10-24,TV-PG,"Robert De Niro, Pedro Pascal, Meryl Streep",Pixar Animation Studios
NF7855,Work It,Drama,2023,163,6.7,5.3,1300075,Quentin Tarantino,India,French,149213393.0,709396832.0,2020-09-27,PG,"Ana de Armas, Viola Davis, Julia Roberts",Netflix Originals
NF1501,Greyhound,Adventure,1992,133,5.9,5.2,404233,J.J. Abrams,South Korea,German,9349831.0,599092612.0,2019-10-07,PG-13,,DC Films
NF4227,Eurovision Song Contest,Adventure,2016,126,6.8,7.6,1360129,Jane Campion,Japan,English,159550950.0,1391703865.0,2022-07-16,G,"Viola Davis, Al Pacino",Walt Disney Pictures
NF8067,The Starling,Drama,1998,194,6.8,6.2,400127,Martin Scorsese,Germany,Spanish,36023601.0,1909568122.0,2023-10-20,TV-14,"Chris Evans, Leonardo DiCaprio",20th Century Studios
NF1860,Knives Out,Drama,1994,137,8.5,4.2,966244,Peter Jackson,France,Japanese,140559877.0,1241097987.0,2022-11-16,TV-MA,"Pedro Pascal, Scarlett Johansson, Brad Pitt, Robert Downey Jr.",Paramount Pictures
NF4003,Cast Away,Fantasy,2021,137,4.9,7.9,67102,Peter Jackson,United Kingdom,French,132176474.0,442994746.0,2020-07-09,NC-17,"Julia Roberts, Robert De Niro, Charlize Theron, Brad Pitt",New Line Cinema
NF7240,Attica,Animation,2015,137,5.1,5.1,119920,Darren Aronofsky,Japan,Italian,245090742.0,1007210680.0,2016-11-28,TV-MA,"Adam Driver, Sandra Bullock, Jodie Foster",Lionsgate
NF7777,Little Women,Sci-Fi,2005,165,6.8,9.2,1550131,Greta Gerwig,India,Spanish,39554299.0,543921798.0,2022-08-14,NR,"Denzel Washington, Pedro Pascal",Universal Pictures
NF4058,Fight Club,Action,2020,181,4.2,6.2,1038492,Billy Wilder,Italy,French,,445933070.0,2016-11-27,TV-14,"Lupita Nyong'o, Sandra Bullock, Angelina Jolie, Al Pacino",Walt Disney Pictures
NF7989,Lady Bird,Romance,2021,119,8.3,4.0,1792000,Steven Spielberg,United States,Spanish,14022670.0,1002357564.0,2020-02-17,TV-14,"Angelina Jolie, Leonardo DiCaprio",DC Films
NF9220,Onward,Animation,2008,161,5.9,5.8,530577,David Lynch,Germany,Korean,154010222.0,428992992.0,2023-08-23,R,"Viola Davis, Timothée Chalamet, Florence Pugh",DC Films
NF6056,A Quiet Place Part Ii,Adventure,2009,123,8.8,9.2,1024666,Wes Anderson,France,Korean,128469660.0,809709062.0,2021-10-25,R,"Natalie Portman, Adam Driver",20th Century Studios
NF3962,Joker,Adventure,1990,137,8.2,6.2,221944,,United Kingdom,Spanish,182189492.0,1628253565.0,2024-11-13,TV-PG,"Sandra Bullock, Oscar Isaac",Amazon Studios
NF7812,The Unforgivable,Animation,2008,179,5.4,6.2,1864156,Kathryn Bigelow,France,French,243567296.0,1166829631.0,2022-08-09,TV-MA,"Will Smith, Cate Blanchett",Netflix Originals
NF1003,Time,Animation,2018,120,5.6,7.6,1964452,Paul Thomas Anderson,South Korea,French,137515866.0,274023772.0,2019-01-12,G,"Viola Davis, Robert De Niro",Warner Bros.
NF7815,Saving Private Ryan,Comedy,2007,113,5.8,5.8,1162810,Christopher Nolan,United States,French,,1092433.0,2020-04-15,NR,,
NF1258,Candyman,Sci-Fi,2017,194,8.5,7.8,100926,Sofia Coppola,Japan,Hindi,,1526096177.0,2023-06-14,PG-13,"Lupita Nyong'o, Meryl Streep, Jodie Foster, Brad Pitt",Blumhouse Productions
NF8029,A Quiet Place Part Ii,Horror,2023,137,4.9,5.7,1127311,Quentin Tarantino,Germany,German,22529061.0,165955608.0,2018-06-14,PG,"Leonardo DiCaprio, Jodie Foster, Oscar Isaac",Lionsgate
NF4795,Zack Snyder'S Justice League,Adventure,1998,137,7.9,3.0,198810,Chloé Zhao,Japan,German,90110679.0,898221525.0,2022-04-27,PG,"Leonardo DiCaprio, Adam Driver",Marvel Studios
NF6507,Mortal Kombat,Horror,2007,150,4.2,6.1,506085,Akira Kurosawa,Italy,Spanish,,1393172998.0,2017-10-05,TV-MA,"Sandra Bullock, Cate Blanchett, Angelina Jolie",Paramount Pictures
NF3543,1917,Crime,2022,137,5.9,8.7,1108890,Denis Villeneuve,South Korea,Spanish,248936807.0,1557030039.0,2023-07-11,PG,"Robert De Niro, Meryl Streep, Viola Davis, Julia Roberts",Netflix Originals
NF1573,Fight Club,Horror,2003,100,7.8,6.2,999403,,United Kingdom,Italian,189177034.0,136001018.0,2017-03-04,TV-14,"Meryl Streep, Oscar Isaac",Legendary Pictures
NF7310,Sound Of Metal,Thriller,2007,94,6.7,4.7,4276,,France,Spanish,70675672.0,1299374601.0,2024-07-11,NC-17,"Morgan Freeman, Chris Evans",Apple TV+
NF1351,Otherhood,Comedy,2014,152,8.8,9.5,1552071,Christopher Nolan,Germany,German,119368216.0,1790057413.0,2015-05-17,TV-PG,,
NF7262,Luca,Adventure,2000,158,4.5,8.7,1136265,Bong Joon-ho,United States,German,175977601.0,319637589.0,2019-01-13,PG-13,"Sandra Bullock, Margot Robbie, Zendaya, Dwayne Johnson",Pixar Animation Studios
NF9528,Space Jam A New Legacy,Comedy,2007,155,9.1,5.8,603561,Jordan Peele,United Kingdom,Italian,112454252.0,1104243013.0,2017-02-27,G,"Michael B. Jordan, Florence Pugh, Ryan Reynolds",A24
NF4603,Birdman,Thriller,2001,134,6.0,8.7,314318,Tim Burton,Japan,French,207019016.0,1482949857.0,2017-12-09,TV-14,"Charlize Theron, Cate Blanchett, Adam Driver",Legendary Pictures
NF2741,Vice,Action,2002,175,4.9,6.2,1266169,Christopher Nolan,Japan,French,244086590.0,1772887578.0,2022-12-20,PG,"Pedro Pascal, Scarlett Johansson, Tom Hanks",Focus Features
NF9449,Coming 2 America,Drama,2007,70,8.8,5.1,561962,Guillermo del Toro,India,German,162475534.0,,2015-10-25,NR,,Lionsgate
NF6067,Attica,Crime,2002,161,7.5,6.2,1717450,Ryan Coogler,Germany,Korean,27032164.0,1089768646.0,2016-05-18,NR,"Denzel Washington, Adam Driver",Amazon Studios
NF3650,Clifford The Big Red Dog,Animation,2007,124,9.0,8.1,1457058,Zack Snyder,Japan,Japanese,104093759.0,1588591912.0,2024-08-21,R,"Ana de Armas, Will Smith",HBO Films
NF4696,Army Of The Dead,Drama,2011,137,4.2,3.2,1961064,Sofia Coppola,Germany,French,91983331.0,1764545142.0,2020-09-26,PG,"Adam Driver, Angelina Jolie, Robert De Niro, Brad Pitt",Universal Pictures
NF3540,Project Power,Adventure,2019,137,5.7,7.7,521564,Ryan Coogler,United States,French,137576990.0,203003617.0,2022-11-24,NC-17,"Robert Downey Jr., Brad Pitt, Tom Hanks",Legendary Pictures
NF1441,Holidate,Horror,2003,117,6.1,6.2,764103,Darren Aronofsky,Japan,Spanish,100215065.0,741196719.0,2022-09-23,R,,Blumhouse Productions
NF9162,He'S All That,Romance,1999,165,7.9,4.2,1717657,,United States,French,29430611.0,387542035.0,2024-09-06,TV-PG,"Morgan Freeman, Charlize Theron",Pixar Animation Studios
NF4079,The Kissing Booth 3,Crime,2004,129,6.8,6.2,281300,Patty Jenkins,Italy,Korean,132421423.0,351828560.0,2018-02-04,G,"Zendaya, Scarlett Johansson, Sandra Bullock",Paramount Pictures
NF3139,Judas And The Black Messiah,Romance,1992,95,4.1,4.1,897260,Bong Joon-ho,France,Hindi,235809188.0,1405816956.0,2020-03-05,PG-13,"Timothée Chalamet, Dwayne Johnson",Amazon Studios
NF8331,Alex Rider,Fantasy,1995,185,8.2,5.0,1556735,Alfonso Cuaron,United States,Japanese,241485044.0,1533868848.0,2015-11-18,PG,"Michael B. Jordan, Chris Evans, Meryl Streep, Robert Downey Jr.",
NF5054,The Little Things,Documentary,2012,181,6.8,9.3,1431441,Spike Lee,United Kingdom,Japanese,114469163.0,658344213.0,2022-07-23,R,"Ryan Reynolds, Al Pacino, Florence Pugh",Blumhouse Productions
NF1457,Passing,Animation,2008,150,5.6,4.6,1978794,Akira Kurosawa,India,Japanese,,445008207.0,2019-09-07,NR,"Ryan Reynolds, Brad Pitt",Walt Disney Pictures
NF6963,The Prestige,Crime,2023,96,9.1,6.2,1400438,Tim Burton,Italy,French,231556811.0,,2021-08-23,NC-17,"Michael B. Jordan, Denzel Washington",Pixar Animation Studios
NF1049,Lady Bird,Adventure,2020,103,6.8,6.2,1730419,Taika Waititi,United Kingdom,Korean,41100501.0,1040407305.0,2023-05-25,TV-PG,"Morgan Freeman, Meryl Streep, Tom Hanks, Ryan Reynolds",Warner Bros.
NF6632,The Lost Daughter,Crime,2014,177,9.1,4.6,828064,Steven Spielberg,France,French,45372955.0,1736256180.0,2018-02-03,TV-14,"Morgan Freeman, Robert Downey Jr.",Paramount Pictures
NF8586,Hell Or High Water,Comedy,2008,111,6.8,6.2,1024666,Jordan Peele,United States,Spanish,171625944.0,1098057624.0,2022-04-27,PG,"Pedro Pascal, Sandra Bullock",Legendary Pictures
NF5146,Green Book,Crime,2008,137,6.4,6.2,1024666,Park Chan-wook,France,Italian,11637790.0,1352236648.0,2023-10-25,TV-14,"Adam Driver, Sandra Bullock, Charlize Theron, Dwayne Johnson",20th Century Studios
NF9148,On The Record,Sci-Fi,2016,70,9.0,5.4,160011,Billy Wilder,United Kingdom,French,107069449.0,736580140.0,2015-10-05,TV-14,"Jodie Foster, Will Smith",DreamWorks Animation
NF3865,Ascension,Romance,2016,80,8.5,4.3,1024666,Sofia Coppola,Italy,German,147654550.0,,2019-06-11,NR,,20th Century Studios
NF3273,C'Mon C'Mon,Animation,2024,138,7.0,8.9,266174,Steven Spielberg,United States,German,161084232.0,538627264.0,2023-05-21,TV-MA,"Cate Blanchett, Brad Pitt, Ryan Reynolds, Viola Davis",Pixar Animation Studios
NF1087,Dunkirk,Crime,2010,137,4.7,6.9,955237,Paul Thomas Anderson,United Kingdom,English,169769300.0,1926619494.0,2016-10-18,TV-MA,"Charlize Theron, Dwayne Johnson, Pedro Pascal",Pixar Animation Studios
NF8300,A Hero,Horror,2016,183,4.5,9.1,1231505,Sam Raimi,Germany,Hindi,141509425.0,142082551.0,2024-07-03,NC-17,"Julia Roberts, Ana de Armas, Al Pacino",Marvel Studios
NF1653,A Star Is Born,Documentary,2007,75,4.1,4.1,189982,Spike Lee,Japan,German,92451437.0,283892432.0,2018-01-07,TV-PG,"Robert Downey Jr., Tom Hanks, Denzel Washington",DC Films
NF3841,Whiplash,Adventure,2020,158,9.1,4.0,1240508,Wong Kar-wai,France,Spanish,238084857.0,1024220256.0,2022-03-15,TV-MA,"Charlize Theron, Denzel Washington, Jodie Foster",DreamWorks Animation
NF4936,Promising Young Woman,Comedy,1999,187,4.4,6.2,1024666,Sam Raimi,Italy,French,226483389.0,1532746738.0,2023-01-06,PG-13,"Jodie Foster, Cate Blanchett",DreamWorks Animation
NF7560,Room,Action,2019,76,6.8,3.7,1024666,Park Chan-wook,Germany,Hindi,123200721.0,1021493260.0,2017-02-13,PG,"Sandra Bullock, Chris Evans, Scarlett Johansson, Cate Blanchett",20th Century Studios
NF9084,Raya And The Last Dragon,Fantasy,2004,137,4.4,3.6,1238012,Sofia Coppola,Germany,English,195490785.0,,2018-05-22,TV-PG,"Cate Blanchett, Ana de Armas, Leonardo DiCaprio",Netflix Originals
NF7523,Arrival,Comedy,2013,137,4.3,5.6,1702185,Rian Johnson,Japan,Spanish,8682814.0,636469610.0,2022-11-05,TV-14,"Al Pacino, Sandra Bullock",Paramount Pictures
NF6437,The Lovebirds,Crime,1990,99,9.0,7.2,1431513,Wes Anderson,United Kingdom,Hindi,,1654723961.0,2020-09-26,TV-PG,"Ryan Reynolds, Sandra Bullock",Paramount Pictures
NF8249,Green Book,Fantasy,1997,128,7.9,5.4,1024666,Wes Anderson,Italy,Spanish,142935237.0,1983377936.0,2015-07-10,TV-MA,,
NF8121,Like Father,Animation,1993,115,6.8,3.5,932957,Zack Snyder,Japan,German,30063567.0,210691134.0,2018-12-14,TV-14,"Cate Blanchett, Pedro Pascal",Universal Pictures
NF2222,Flee,Romance,2017,183,8.7,5.1,1071800,Akira Kurosawa,France,Japanese,131339783.0,516768411.0,2023-11-17,NC-17,"Brad Pitt, Jodie Foster, Florence Pugh, Adam Driver",Lionsgate
NF5003,The Lovebirds,Drama,1991,162,5.0,7.7,1004757,Park Chan-wook,France,German,11215441.0,1204131835.0,2017-06-08,TV-14,"Michael B. Jordan, Julia Roberts, Robert Downey Jr.",Lionsgate
NF8767,Dunkirk,Comedy,2002,196,6.3,6.2,1130634,Kathryn Bigelow,France,French,91242273.0,627406834.0,2015-01-08,G,"Cate Blanchett, Tom Hanks, Oscar Isaac",Columbia Pictures
NF6800,Crip Camp,Drama,2002,97,7.7,8.4,223384,Ryan Coogler,France,Hindi,161481093.0,846505523.0,2017-08-13,TV-14,"Tom Hanks, Margot Robbie, Meryl Streep",Marvel Studios
NF9209,Old,Sci-Fi,1996,127,7.4,7.1,1152518,Ridley Scott,United Kingdom,Hindi,110250863.0,329662922.0,2020-08-08,TV-MA,"Zendaya, Angelina Jolie",Marvel Studios
NF9249,Emily In Paris,Crime,2016,162,5.8,6.2,1925864,Stanley Kubrick,Germany,Korean,,175092998.0,2019-01-26,PG-13,"Chris Evans, Sandra Bullock, Brad Pitt, Charlize Theron",New Line Cinema
NF2215,Red Notice,Romance,2006,136,5.0,8.8,1683840,Wong Kar-wai,United Kingdom,Italian,170649014.0,1584386967.0,2020-08-06,TV-MA,"Meryl Streep, Leonardo DiCaprio",Warner Bros.
NF3593,Parallel Mothers,Documentary,2023,169,4.8,6.8,1800848,Coen Brothers,India,Japanese,173676841.0,1013180383.0,2024-11-06,NR,"Robert Downey Jr., Al Pacino, Natalie Portman, Viola Davis",Marvel Studios
NF4345,Saving Private Ryan,Horror,1994,110,6.8,6.6,1872647,Rian Johnson,France,German,29609067.0,1502667546.0,2017-05-23,NR,"Charlize Theron, Adam Driver, Jodie Foster, Will Smith",DC Films
NF8415,Parallel Mothers,Fantasy,2014,130,7.8,3.3,873702,Wes Anderson,United States,Hindi,210127929.0,951572377.0,2018-11-23,TV-MA,"Sandra Bullock, Ryan Reynolds, Adam Driver, Julia Roberts",Paramount Pictures
NF4355,Pulp Fiction,Documentary,2023,197,8.2,4.9,1891959,Stanley Kubrick,Japan,Italian,215446384.0,1600382208.0,2019-04-01,NC-17,"Dwayne Johnson, Al Pacino, Sandra Bullock",DreamWorks Animation
NF7051,Knives Out,Sci-Fi,2008,80,5.7,5.0,1024666,Denis Villeneuve,Japan,English,58369707.0,1588508457.0,2022-01-04,PG,"Zendaya, Pedro Pascal",New Line Cinema
NF9926,Two Of Us,Action,1997,155,6.8,9.1,1637889,Sofia Coppola,Japan,English,114167279.0,1995589578.0,2015-09-23,TV-MA,"Leonardo DiCaprio, Morgan Freeman, Scarlett Johansson",Blumhouse Productions
NF8433,Arrival,Fantasy,2014,133,6.8,6.2,1107366,Alfred Hitchcock,Italy,German,180104731.0,255282139.0,2016-06-14,TV-14,"Al Pacino, Chris Evans",Universal Pictures
NF9650,Fight Club,Documentary,1997,190,7.5,3.5,1024666,Zack Snyder,South Korea,Italian,241230819.0,1488764574.0,2024-04-05,PG,"Florence Pugh, Viola Davis",DreamWorks Animation
NF8252,Malcolm & Marie,Comedy,2016,91,4.4,6.2,1940288,Christopher Nolan,Italy,English,198312567.0,1560274274.0,2017-01-12,TV-MA,"Ryan Reynolds, Pedro Pascal, Jodie Foster, Scarlett Johansson",Focus Features
NF9199,Leon The Professional,Animation,1995,99,5.9,8.3,730538,Jane Campion,Italy,Korean,217982631.0,48601157.0,2020-11-04,PG-13,"Chris Evans, Julia Roberts, Jodie Foster, Charlize Theron",Legendary Pictures
NF1440,The Power Of The Dog,Horror,2009,117,4.9,6.2,1218308,Quentin Tarantino,Japan,Spanish,52078912.0,1185973559.0,2016-04-28,G,"Chris Evans, Angelina Jolie, Robert Downey Jr., Lupita Nyong'o",Amazon Studios
NF2206,Tick Tick Boom,Drama,2002,165,5.0,9.6,1101673,Alfred Hitchcock,United Kingdom,German,34350254.0,1838565221.0,2017-01-18,R,"Natalie Portman, Pedro Pascal, Denzel Washington, Dwayne Johnson",Walt Disney Pictures
NF4487,Dunkirk,Sci-Fi,2022,194,7.8,6.2,26858,Chloé Zhao,United Kingdom,Hindi,20603725.0,514224011.0,2015-05-28,NC-17,"Ryan Reynolds, Brad Pitt, Julia Roberts, Chris Evans",Blumhouse Productions
NF2750,The Prestige,Sci-Fi,2018,129,4.3,4.1,1201661,Sofia Coppola,Germany,Spanish,787168.0,746080812.0,2015-07-19,PG,"Charlize Theron, Robert Downey Jr., Margot Robbie, Viola Davis",Marvel Studios
NF2515,Mortal Kombat,Horror,2001,147,5.8,4.1,258973,Wong Kar-wai,India,Japanese,67597742.0,8616968.0,2022-02-25,NC-17,"Margot Robbie, Michael B. Jordan",Universal Pictures
NF3789,Black Swan,Action,2020,83,7.3,6.1,35739,Tim Burton,France,Spanish,,1993262475.0,2016-07-09,PG,"Leonardo DiCaprio, Robert Downey Jr., Julia Roberts, Pedro Pascal",Amazon Studios
NF1235,There Will Be Blood,Fantasy,2022,137,5.4,6.2,156416,Guillermo del Toro,Germany,Italian,145467708.0,1362039908.0,2024-04-25,NR,"Julia Roberts, Adam Driver",DreamWorks Animation
NF8145,Rebecca,Animation,2017,118,8.3,6.2,1047243,Billy Wilder,United Kingdom,French,172678660.0,748178287.0,2019-01-03,PG,"Will Smith, Charlize Theron, Denzel Washington",DC Films
NF4739,Onward,Animation,2009,198,7.7,4.1,544437,Jordan Peele,Japan,Spanish,139064882.0,98225493.0,2022-07-14,G,"Michael B. Jordan, Will Smith, Morgan Freeman",Paramount Pictures
NF4772,Venom Let There Be Carnage,Adventure,1993,125,6.1,9.2,302945,Darren Aronofsky,Italy,Japanese,196268662.0,,2023-02-24,TV-PG,"Scarlett Johansson, Dwayne Johnson",Marvel Studios
NF4638,I Care A Lot,Thriller,2022,159,4.5,6.2,95649,Patty Jenkins,Italy,French,54161132.0,211992839.0,2015-08-04,PG,"Scarlett Johansson, Julia Roberts, Brad Pitt",Lionsgate
NF5251,The Departed,Sci-Fi,2002,89,7.0,3.3,440776,Chloé Zhao,South Korea,French,16090231.0,649713685.0,2020-09-20,TV-14,"Timothée Chalamet, Will Smith",Pixar Animation Studios
NF7959,Knives Out,Fantasy,2014,137,6.3,3.8,871441,Rian Johnson,United Kingdom,Spanish,246191083.0,373538982.0,2015-03-26,PG-13,"Scarlett Johansson, Margot Robbie",
NF2913,Fear Street Part One 1994,Drama,2016,133,7.6,7.6,1723767,Denis Villeneuve,Japan,Korean,205509357.0,1868147937.0,2020-10-27,TV-MA,"Will Smith, Dwayne Johnson, Jodie Foster",Amazon Studios
NF1484,Emily In Paris,Documentary,2017,70,4.4,4.2,586622,Peter Jackson,United States,Italian,94331232.0,1678079408.0,2022-06-11,TV-MA,"Charlize Theron, Angelina Jolie",Universal Pictures
NF7434,Like Father,Crime,2018,89,6.8,4.9,774098,Chloé Zhao,South Korea,English,123564034.0,1497516674.0,2020-02-26,R,"Will Smith, Oscar Isaac, Margot Robbie",HBO Films
NF8452,Bad Boys For Life,Thriller,1997,160,6.8,9.4,845506,Billy Wilder,South Korea,English,175120028.0,,2023-01-04,NR,"Zendaya, Oscar Isaac, Robert Downey Jr., Florence Pugh",Netflix Originals
NF3580,Don'T Look Up,Sci-Fi,1997,191,5.7,6.2,1024666,Bong Joon-ho,United States,English,188829973.0,,2023-10-08,PG,"Tom Hanks, Morgan Freeman",Warner Bros.
NF1899,A Beautiful Mind,Comedy,2023,137,5.3,4.8,1732688,Paul Thomas Anderson,Germany,French,238349667.0,881355560.0,2016-01-21,NC-17,"Brad Pitt, Florence Pugh, Dwayne Johnson",Netflix Originals
NF2467,There Will Be Blood,Animation,2011,82,7.0,6.9,1054211,Jane Campion,United Kingdom,Spanish,41040235.0,1321207777.0,2023-04-19,G,"Lupita Nyong'o, Leonardo DiCaprio",Blumhouse Productions
NF1497,The Hand Of God,Fantasy,1995,118,6.4,7.4,1323080,,France,Korean,31412370.0,1082474905.0,2019-05-09,NR,"Pedro Pascal, Ryan Reynolds",Paramount Pictures
NF6840,Sound Of Metal,Action,2002,86,7.7,5.5,439647,Wong Kar-wai,Germany,French,52246316.0,590995362.0,2016-12-10,G,"Ana de Armas, Lupita Nyong'o",Warner Bros.
NF6447,Candyman,Animation,2013,133,7.4,5.0,1641658,Darren Aronofsky,Japan,Korean,119022694.0,581627657.0,2021-07-24,R,"Will Smith, Zendaya, Al Pacino",New Line Cinema
NF9995,Holidate,Adventure,2008,142,9.2,6.2,62828,Chloé Zhao,United States,French,,1802503775.0,2019-09-25,TV-14,"Dwayne Johnson, Al Pacino, Angelina Jolie, Robert De Niro",Lionsgate
NF1645,Spencer,Action,2001,137,5.0,6.8,733224,Chloé Zhao,Germany,English,5336630.0,,2017-06-21,NR,"Meryl Streep, Oscar Isaac, Margot Robbie",Warner Bros.
NF3377,Rebecca,Action,2014,137,8.8,8.5,116435,Billy Wilder,United Kingdom,German,239943121.0,1876238277.0,2022-12-21,R,"Zendaya, Lupita Nyong'o, Jodie Foster, Pedro Pascal",20th Century Studios
NF7261,Black Swan,Adventure,2007,89,6.0,7.6,1569269,Chloé Zhao,United Kingdom,Korean,123709169.0,692547599.0,2015-01-26,G,"Ana de Armas, Viola Davis",Walt Disney Pictures
NF7133,Mad Max Fury Road,Adventure,2022,137,5.0,8.4,1822971,Martin Scorsese,Germany,Italian,150172268.0,53834737.0,2019-03-01,TV-PG,"Ana de Armas, Viola Davis, Brad Pitt",Legendary Pictures
NF5808,Outer Banks,Comedy,1999,73,8.9,3.3,595652,Kathryn Bigelow,United Kingdom,Japanese,175519351.0,1843602227.0,2015-04-04,PG,"Zendaya, Chris Evans, Michael B. Jordan",Columbia Pictures
NF5954,Clifford The Big Red Dog,Romance,2008,83,6.2,6.2,1834921,Ryan Coogler,United States,English,174950819.0,,2024-02-27,TV-PG,"Charlize Theron, Denzel Washington, Robert De Niro, Will Smith",Pixar Animation Studios
NF9435,Spiral,Crime,2017,195,8.8,4.2,124388,Jane Campion,India,Korean,36264105.0,848715162.0,2020-11-09,NR,"Angelina Jolie, Adam Driver",Apple TV+
NF5351,Gladiator,Crime,2002,186,6.2,6.2,301925,Paul Thomas Anderson,United States,Italian,59738130.0,333508779.0,2017-10-18,G,"Sandra Bullock, Lupita Nyong'o, Morgan Freeman, Dwayne Johnson",Netflix Originals
NF8202,Minari,Action,2024,139,8.2,4.8,267932,,South Korea,Hindi,,1674336089.0,2018-02-19,G,"Oscar Isaac, Chris Evans, Leonardo DiCaprio",A24
NF2620,Sound Of Metal,Animation,1998,95,8.7,6.2,1900564,Chloé Zhao,United States,French,,,2023-08-28,TV-MA,"Oscar Isaac, Cate Blanchett",Focus Features
NF6792,Emily In Paris,Comedy,2002,197,5.3,4.6,1754021,Tim Burton,United Kingdom,French,205650243.0,90859366.0,2022-06-20,NC-17,"Julia Roberts, Margot Robbie, Timothée Chalamet",New Line Cinema
NF8197,Soul,Romance,2017,173,8.5,5.7,1199533,Sam Raimi,United States,French,236123777.0,,2018-09-18,G,"Michael B. Jordan, Denzel Washington, Sandra Bullock, Ryan Reynolds",HBO Films
